scenario_id,title,title_en,business_impact,implementation_speed,technologies,case_count,exposed_case_count,hidden_or_unexposed_case_count,case_ids,industries,functions,tasks,source_urls
cmryiwkkz037zinjjvzl9fx3s,AI-модель мониторинга и прогнозирования кредиторской и дебиторской задолженности медучреждения,,medium,medium,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=4&limit=20
cmryiwkl803j3injjzbwucvij,AI-модель мониторинга и прогнозирования уровня профессиональных компетенций врачей и медсестер,,medium,medium,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=14&limit=20
cmryiwkl603gbinjjsonludk9,AI-модель мониторинга и прогнозирования эффективности работы диагностического оборудования,,medium,slow,ClassicML; AIAgents,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=12&limit=20
cmryiwkl603g1injjvhh3onys,AI-модель оптимизации пропускной способности диагностических кабинетов,,strong,slow,ClassicML; AIAgents,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=11&limit=20
cmryiwkld03odinjju5mujntl,AI-модель оптимизации уровня складских запасов медицинских препаратов,,strong,slow,ClassicML; AIAgents,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=19&limit=20
cmryiwkld03o3injjinf3ldnt,AI-модель персонализированных договоров с поставщиками медикаментов под потребности клиники,,medium,slow,ClassicML; LLM; AIAgents,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=19&limit=20
cmryiwkl203b1injje4gfdp7g,AI-модель поддержки терапевтических решений для онкологических пациентов,,medium,slow,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=7&limit=20
cmryiwkl403dtinjjhhf1dgyo,AI-модель поддержки терапевтических решений для онкологических пациентов,,medium,slow,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=9&limit=20
cmryiwkl903jdinjjk12tvfjn,AI-модель поддержки терапевтических решений для онкологических пациентов,,medium,slow,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=14&limit=20
cmryiwkli03uhinjj6q9borl8,AI-модель поддержки терапевтических решений для онкологических пациентов,,medium,slow,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=24&limit=20
cmryiwkl1039ninjjql0r6a8n,AI-модель прогнозирования ROI маркетинговых инвестиций в продвижение медицинских услуг,,medium,medium,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=6&limit=20
cmryiwkld03oninjj84j10hc7,AI-модель прогнозирования и мониторинга соблюдения сроков поставки критически важных медпрепаратов,,strong,slow,ClassicML; AIAgents,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=19&limit=20
cmryiwkla03krinjjokpvt9kd,AI-модель прогнозирования производительности и отказов медицинского оборудования с ИТ-компонентами,,medium,slow,ClassicML; AIAgents,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=16&limit=20
cmryiwkl803hzinjj2uyqyq3b,AI-модель прогнозирования текучести медицинского персонала и ключевых причин увольнений,,medium,medium,ClassicML,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=13&limit=20
cmryiwkkw034xinjj9vb0us8g,AI-модель стратегической оптимизации коечного фонда больницы по медицинским профилям,,strong,slow,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare
cmryiwkl503edinjjf5qc2sdp,AI-модель управления рисками лекарственной безопасности и прогнозирования побочных эффектов,,strong,slow,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=10&limit=20
cmryiwklc03mpinjjp3t3gxeu,AI-модель управления рисками лекарственной безопасности и прогнозирования побочных эффектов,,strong,slow,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=17&limit=20
cmryiwklg03s9injj9ku31tou,AI-модель управления рисками лекарственной безопасности и прогнозирования побочных эффектов,,strong,slow,ClassicML; LLM; NLP,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=22&limit=20
cmryiwkld03nxinjjgg9ix9ms,AI-платформа автоматизации взаимодействия с поставщиками медицинской продукции,,medium,medium,ClassicML; LLM; RPA,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=18&limit=20
cmryiwkl703gtinjjgvz41pdy,AI-платформа автоматизированного формирования планов лечения на основе клинических данных,,strong,slow,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=12&limit=20
cmryiwklb03mdinjj5nyqc2sf,AI-платформа автоматизированного формирования планов лечения на основе клинических данных,,strong,slow,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=17&limit=20
cmryiwkl903jlinjjdr1f9xkz,AI-платформа автоматического формирования планов лечения на основе клинических данных,,strong,slow,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=15&limit=20
cmryiwkl203bjinjjdvz4xr5z,AI-платформа анализа и прогнозирования рисков внутрибольничных инфекций,,strong,slow,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=7&limit=20
cmryiwkl0038rinjj4rx3rnii,AI-платформа анализа кредитных рисков и скоринга финансирования медицинских проектов,,strong,slow,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=5&limit=20
cmryiwkkw034vinjjsg0qc7nj,AI-платформа долгосрочного планирования и оптимизации загрузки операционных блоков,,strong,slow,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare
cmryiwkld03nrinjjeuknqabg,AI-платформа интеллектуального управления складскими запасами медицинских препаратов,,strong,slow,ClassicML; AIAgents; RPA,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=18&limit=20
cmryiwkl403dlinjjvzabqx1b,AI-платформа мониторинга и оптимизации конкурентоспособности цен на медицинские услуги в регионе,,medium,medium,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=9&limit=20
cmryiwkkx0359injjfe22x38c,AI-платформа мониторинга соответствия развития медцентра государственным программам здравоохранения,,medium,slow,ClassicML; LLM; AIAgents,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=2&limit=20
cmryiwkli03tvinjjb6zeo3an,AI-платформа оптимизации процессов внедрения новых медицинских технологий в клиническую практику,,medium,slow,ClassicML; LLM; AIAgents,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=24&limit=20
cmryiwklg03s7injjbtwtdk46,AI-платформа оценки и управления рисками внутрибольничных инфекций,,strong,slow,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=22&limit=20
cmryiwkld03o1injjdxe5npn0,AI-платформа персонализации каталогов медицинской продукции по специализациям врачей,,medium,medium,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=19&limit=20
cmryiwkl603fpinjjckn79dxh,AI-платформа персонализации реабилитационных планов после хирургических вмешательств,,medium,slow,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=11&limit=20
cmryiwkl103a5injji8hco9zt,AI-платформа персонализации рекламных предложений медицинских услуг по возрастным группам,,medium,medium,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=6&limit=20
cmryiwklb03m3injjjbl23zrr,AI-платформа поддержки врачебных решений по диагностике редких заболеваний,,medium,slow,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=17&limit=20
cmryiwkl203axinjjhlr9m3bv,AI-платформа поддержки клинических решений для врачей при выборе оптимальных методов лечения,,medium,slow,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=7&limit=20
cmryiwkle03ovinjji1mn730h,AI-платформа поддержки решений для диагностики редких заболеваний и управления закупками специализированных препаратов,,medium,slow,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=19&limit=20
cmryiwkl203azinjjhpui9o7k,AI-платформа поддержки решений по диагностике редких заболеваний,,medium,slow,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=7&limit=20
cmryiwkl403drinjjo3cwc9ur,AI-платформа поддержки решений по диагностике редких заболеваний,,medium,slow,ClassicML; LLM,0,0,0,,healthcare,,,https://ai-russia.ru/api/scenarios?industry=healthcare&page=9&limit=20
